,model_a_strength,model_b_divergence,model_c_cointegration
2022-08-09,-0.0003517867540833295,0.000747369833751108,0.00012098277794549611
2022-08-10,0.0,0.0013491769465697023,-7.429403441773352e-05
2022-08-11,0.0014167174343736144,0.0,0.0007581055132157045
2022-08-12,0.001199340717507685,0.0008699881307032888,0.0009058713029774245
2022-08-15,0.0042813713089128284,0.0,0.0026401472548138022
2022-08-16,0.0029149317139958147,-3.3480299329032844e-05,0.0009013883587930655
2022-08-17,-2.948714029093959e-05,0.0,3.589266464898971e-05
2022-08-18,0.0005337559284954686,-0.001046302495400422,0.0
2022-08-19,-0.0011857394203537712,-0.0002556617789216663,-0.00023733647869422086
2022-08-22,-0.0011008482033342528,-0.00031744815552889306,-0.00011036334399408074
2022-08-23,0.0008358794909105621,-0.0021849199045837877,0.0001705869521202294
2022-08-24,-0.00029037331477428023,9.63748459787985e-05,9.63748459787985e-05
2022-08-25,0.0006921745557713497,0.0008254890558093783,-4.8782250532752145e-05
2022-08-26,0.0004093704486401353,0.0,0.0
2022-08-29,0.0017542121114208647,0.0,0.00037361592149472416
2022-08-30,-0.0010108616056629964,-0.0008769546524148233,-0.00011501908805961277
2022-08-31,-0.0014358173286442327,-0.001139379446780325,-0.0022702214637042835
2022-09-01,-0.0012829244111164115,0.0006890379080851076,0.0006788573907021221
2022-09-02,0.0037543268061252183,0.0030230248658392567,0.0040864647206582776
2022-09-05,0.00011892616904155278,-0.0013488691662881904,-0.00041972886997519574
2022-09-06,0.0,0.000848152599370092,0.0
2022-09-07,-0.0010498968991973568,-0.00044157950383442746,-0.0012351160277686147
2022-09-08,-0.0003356099138625678,0.0010195477746264869,0.00027655037948070703
2022-09-09,0.0002813432958704809,0.0012966383099621223,0.0013663239225504878
2022-09-12,0.0002375886730691815,-0.0012013425283994128,-0.0006765132157724981
2022-09-13,-0.0010356529798645725,-0.0007155102797452965,0.0
2022-09-14,0.0004967261342324258,0.0016426032631342462,0.0013607667776387488
2022-09-15,0.0004062186694760397,0.0005336306547869635,0.0022217937256875
2022-09-16,0.0028880979631044127,0.0008591453321529674,0.0015453485288892573
2022-09-19,-0.0003324661779490021,-0.0005174379108599038,-0.0006919967870244563
2022-09-20,0.00267659810710422,0.0016048067343486056,0.0027355043687881434
2022-09-21,6.853182581148577e-05,-0.0015533739970112828,6.853182581148577e-05
2022-09-22,-0.0007357372202861215,0.00015214947739467788,-0.0007357372202861215
2022-09-23,0.002064309906480117,-9.766369789362728e-05,0.002064309906480117
2022-09-26,-0.00021322126081794437,-0.0033758122791582206,-0.0002768965462264803
2022-09-27,-5.250117929017856e-05,-0.0015574226821262168,0.0009179781457500657
2022-09-28,-9.390863459509872e-05,-0.0005452107167304097,0.00019212724268256068
2022-09-29,0.001229283874766798,-0.0003340512069598007,0.00013146867818524584
2022-09-30,-0.000360400939361486,0.0016094645698844431,0.00236329296415552
2022-10-03,-0.0016584107601541349,0.0027587270730188834,-0.003775419173986786
2022-10-04,0.0,0.0019124303652760066,0.0005433983870613399
2022-10-05,-0.0009862772871037382,-0.005342075687132012,-0.0012922463304084965
2022-10-06,0.0006393342270266614,-0.0005072586612115985,-0.0017326984206105468
2022-10-07,-0.002870122912120937,3.257099590076837e-05,-0.004303627951012379
2022-10-10,0.000286469052267372,0.0008450030566625487,0.0016561222308199256
2022-10-11,0.0,-0.0009927907747098784,-0.0002613494770857805
2022-10-12,-0.00040987559446234684,-0.001869322978118637,-0.00021460845642626002
2022-10-13,0.0010883980103076002,-0.0010067064992453673,0.0
2022-10-14,-0.0027684480137249645,0.000826849007387805,-0.00031880132060259527
2022-10-17,-5.022599003890902e-06,0.0,-0.00290649552993081
2022-10-18,0.0008240009458568966,0.0009115415575456791,-0.002025836385407401
2022-10-19,-0.0014827883925759176,-0.001367570836991474,-0.0004256830393516796
2022-10-20,0.0005639431307168065,0.00046213889373548895,7.253325684697357e-06
2022-10-21,6.063050458019377e-05,0.0006216476741587157,0.0
2022-10-24,0.00011934751416162276,0.0002497299622938497,0.0005861991041216461
2022-10-25,0.0008929915439242138,-2.7800040668017448e-05,0.0012199751264027423
2022-10-26,0.006341285472963441,0.008978403112798265,0.0034966951461503407
2022-10-27,-0.0017425051380927222,0.006096054133150737,-0.002800219423451313
2022-10-28,0.0,0.0029295685503972118,-0.001098032982413575
2022-10-31,0.00012238398563885064,-4.300264635359222e-06,-0.0006933790266437554
2022-11-01,0.0,0.0,-4.307058351871753e-05
2022-11-02,0.0004327293098531244,0.000405694853861863,0.0001773082588335303
2022-11-03,7.76649745535368e-05,0.0012863347062217455,0.00030967055706471603
2022-11-04,-0.0012345685645912899,0.0013945081656762095,0.0
2022-11-07,0.001608836782610489,0.00033252565204829965,0.00012591291430157916
2022-11-08,-0.0008688811009904232,-0.002560502813920174,-0.002468402019386599
2022-11-09,0.0003638447309851084,-0.0016314409242113442,-0.0010905192893257093
2022-11-10,-0.004252914214075035,-0.0013191589719339868,0.0
2022-11-11,0.004487331971737385,0.0010435166562100195,-8.13502154034733e-06
2022-11-14,-0.0009398383424815574,-0.002915865897907096,-0.007531429818503748
2022-11-15,0.007502430015285107,-0.0024426389731305393,0.0005268360908795358
2022-11-16,0.005083669299658068,0.0021625388153518736,0.003787449409887338
2022-11-17,0.004055057847224565,0.0005990961204526529,0.001613605309221028
2022-11-18,-0.0025644834487117936,-0.00020142178853526952,0.0007898743450134094
2022-11-21,0.0005504789082973174,-0.00362305893106881,0.0
2022-11-22,0.0,-0.00039433911733289547,0.00010090434611044352
2022-11-23,0.0018402475369431403,0.0,0.0005944927211683059
2022-11-24,0.0,-2.367373356259475e-05,-6.975333220541401e-05
2022-11-25,-0.0022642466577449706,0.0,-0.003291951452520084
2022-11-28,0.004558221424430013,0.0006365395182426881,0.0018739752748954796
2022-11-29,-0.0014037605567352647,2.8167208327652556e-05,9.365561755160794e-05
2022-11-30,0.00018440027240564834,0.00018318297882646663,0.00037121949603271
2022-12-01,-0.00929125874886803,0.0,-0.001626602664513316
2022-12-02,0.016146796615774953,-0.0007091789370270639,-0.0004713813105115207
2022-12-05,0.0006352492470576923,-0.002114096629369334,0.0
2022-12-06,0.0,0.0,0.0
2022-12-07,-0.002282994667448983,-0.0006505793579491169,0.0013070547310482588
2022-12-08,0.0005109179615766699,-6.921810194094254e-05,2.0251858202184386e-05
2022-12-09,0.0,0.0,0.00021425073464997015
2022-12-12,5.467685776750082e-05,0.0005662583031214095,0.0017376957671742356
2022-12-13,0.0004643591114405133,0.000628292241818484,-0.0001535354872367402
2022-12-14,0.0018818049475864734,0.0037056421006779567,0.0002593176404463619
2022-12-15,0.00014163899476922882,0.00030616789808194023,4.454311826541144e-05
2022-12-16,0.0,-0.0004060809625179221,0.0025824901012853254
2022-12-19,0.004774093166800868,0.00580976921831501,0.0014174977643639378
2022-12-20,0.00011652713242244742,0.0007204615456308323,0.00013021209094884502
2022-12-21,-0.00020359684161277698,0.0,0.0
2022-12-22,3.663050281011717e-05,-0.0005888477263889203,0.0003612494001555955
2022-12-23,-0.0008124721451903444,-4.664774348031964e-05,0.00013756092890830342
2022-12-26,0.0006878169726563223,0.0002659578996121286,-5.146126503594343e-05
2022-12-27,2.565781126213462e-05,-0.00011837738665816097,4.435136491867295e-05
2022-12-28,0.000578966871152872,0.0,5.026395312697169e-08
2022-12-29,-7.289789699786856e-05,0.0,0.0
2022-12-30,5.745531866547004e-05,0.0,0.0
2023-01-02,-0.00042553394635386747,0.001412852188232381,0.0
2023-01-03,-0.00013239852929410276,-0.000736077916024266,-0.002191711924684661
2023-01-04,0.0,-0.0013739804814516597,-0.00023670176214058325
2023-01-05,0.0002639221451510574,0.0025604754796940965,0.0009960634364566659
2023-01-06,-0.0002134021284768122,4.895285263391066e-05,0.0004232011223621291
2023-01-09,0.002031625883007554,0.0018454234830325433,0.000399755854776394
2023-01-10,-0.0017327548964185717,-0.004118549179519113,-0.0009276586095755608
2023-01-11,5.9241662119234404e-05,0.00021820385141027874,-0.0002402550994340905
2023-01-12,0.0,5.680485772899455e-05,0.0
2023-01-13,-0.0001491115910142415,-3.708265580177398e-05,-0.0001491115910142415
2023-01-16,0.00042995054334853746,-0.00029409816783944955,0.00042995054334853746
2023-01-17,0.0002930973453028318,0.00021893299349214974,0.00021893299349214974
2023-01-18,0.0009763988208712254,-0.0019663955875949073,0.0016181736218443504
2023-01-19,-0.0016504269284905112,-0.0004647695189152971,-0.0007171514878564076
2023-01-20,-0.0002477009181104574,0.001959934020928231,0.0027556654822294383
2023-01-23,0.0,-0.00017673607084882782,0.0005550328032387958
2023-01-24,-0.0021068544346336173,0.0,-0.00012122620964886315
2023-01-25,0.00027435325573553504,0.0,-4.369905453978141e-05
2023-01-26,0.0008628817556550892,-5.069301081515269e-05,-0.00036982246355174724
2023-01-27,-0.00025093027610481003,5.4998961396611346e-05,0.0
2023-01-30,0.0,3.289866098512711e-05,0.00011673377062378256
2023-01-31,9.110976578621108e-05,0.0013184062630081292,0.0011097487714542909
2023-02-01,-0.000261143252906863,-0.0023615550468252078,-0.0017744843280615061
2023-02-02,-0.0007768971062122814,-0.001587541541047301,-0.00251623730662959
2023-02-03,7.748493246574129e-05,-0.001927277093363842,-0.0007144415755745293
2023-02-06,-0.0010158341816827818,-0.00013043600508880584,0.000843272335418186
2023-02-07,-0.0032952378393727045,-0.003703745498937915,-0.006338150127261228
2023-02-08,0.0013587804045693296,0.00043348546313907245,0.0015782080004246646
2023-02-09,0.0014502880275387012,0.003126126433746214,0.0008589153570028634
2023-02-10,-0.00027445916937659604,-0.0002580861917601656,-0.00017897652643717588
2023-02-13,0.0003061937457021104,0.0,0.00030140781124615956
2023-02-14,0.00028154334225287793,-0.00043910037099320376,-0.0003018162581473659
2023-02-15,-0.0007715789861763886,-0.00010088991293716124,1.5314447495820235e-05
2023-02-16,0.0,0.0008274271768447513,0.0
2023-02-17,-0.001751526147388782,-0.0011716610582145097,-0.0005450274092581445
2023-02-20,0.00019181257433565355,0.0,1.7832037316718978e-05
2023-02-21,-0.0002940105062128128,0.0,9.689148721265759e-05
2023-02-22,0.0,0.0,0.0
2023-02-23,0.0011526168855454796,0.00029236734908529634,0.0003297382953215825
2023-02-24,-0.0013731203128169792,-0.001524818111173148,-0.0017526339406204487
2023-02-27,0.004154060618164109,0.004378106486401067,0.007275777129988122
2023-02-28,-0.0027202768625694306,-0.000507973052416416,0.0002588272572209569
2023-03-01,-4.774070113849774e-05,0.0,-5.576854581288614e-05
2023-03-02,0.0,-0.002382312107425854,0.0
2023-03-03,-0.0005683646075758128,0.0015881135686731931,-0.0003814240196159522
2023-03-06,-0.0014065062280597853,0.0003145432792049914,0.0
2023-03-07,0.0033516625550581466,0.00135128442996207,0.0010447668705166236
2023-03-08,-0.0024993253071504346,0.0,-0.0001651611941553883
2023-03-09,0.0011428607293148302,0.0005676232679928965,-0.00010894335235012826
2023-03-10,0.00012652094602162362,0.0,0.0
2023-03-13,-0.0009929670227696067,0.0002930774192359319,-0.0008248092258261304
2023-03-14,-0.005637454724462812,-0.00524489582307534,0.0003309659244610889
2023-03-15,0.00553237739408025,0.0013477935477259329,-0.0011151717100078393
2023-03-16,-2.8006878646376267e-05,-0.0008217463831533152,0.0010206215110869388
2023-03-17,-0.0003052885328857592,0.0005912137064587707,-0.0001288461420328869
2023-03-20,0.0021001303234865955,0.0006439692601861068,0.0015264150048099128
2023-03-21,-0.001031128557624738,0.0,0.0005286750673543857
2023-03-22,0.0014728229013060334,-0.0006384950891779167,-9.132173779834797e-05
2023-03-23,0.0008866396136823253,0.0,-2.6954100859923653e-06
2023-03-24,0.0,-6.053497126233754e-06,-0.00041370199722400773
2023-03-27,-1.1020773534074447e-05,0.0037913868904742546,0.0032458718332551385
2023-03-28,0.0,-0.0010937627639096344,0.002029564871718263
2023-03-29,0.00011748229547553149,5.9060848065954214e-05,0.002697160520379949
2023-03-30,0.0,0.0,-0.0031229049282523826
2023-03-31,0.0015416046835476983,0.003170674501345059,0.003210505391988037
2023-04-03,0.001492913373736935,0.0026635749973046847,0.0031637320464106243
2023-04-04,-0.00014038606581574895,-0.0002040405447774727,-0.0001767499808164629
2023-04-05,-0.00073015840816273,0.0,0.0
2023-04-06,-9.857877075429019e-05,0.0,0.00038407622623162535
2023-04-07,-3.7555283509309394e-05,1.1349201212109514e-05,0.00044366456367518885
2023-04-10,-4.284704415689379e-05,0.000584840559351347,0.0
2023-04-11,0.0,0.0,0.0006146182037742107
2023-04-12,-7.511455100631559e-06,-0.0006264802489318797,6.896372116645503e-05
2023-04-13,0.0,0.0,0.0
2023-04-14,0.0,-1.4585694055846568e-05,0.0
2023-04-17,0.0011666531128713478,-3.113913813962248e-05,-6.845197343474663e-05
2023-04-18,-0.00034336728687612097,0.0,0.0
2023-04-19,-0.0001715942054819484,3.9479700329566534e-05,-5.975682430598999e-06
2023-04-20,0.00012761847784708094,0.0,0.0
2023-04-21,0.0005689981770720488,0.00012026202123681731,0.00037403980123042657
2023-04-24,-3.208930134794027e-05,0.0001687987776449356,0.00012797404537656128
2023-04-25,0.0,-0.0004113105812405697,-2.6679784918627443e-06
2023-04-26,0.0,-0.00022003663994543622,8.637109481886496e-05
2023-04-27,-0.00014793213015922582,0.0006793085204564792,0.0003810885401540257
2023-04-28,2.6912053238137388e-05,-6.621345033582448e-06,-2.8462662444593666e-05
2023-05-01,-0.0018159525094953808,-2.8799994654174793e-05,0.0
2023-05-02,0.001279335730420023,0.001462031568276775,0.001523144917816519
2023-05-03,-0.0004579429434025081,7.620239664550724e-05,0.0006706857243657171
2023-05-04,0.0009831668490015218,-6.127278101610341e-05,0.0002392965677543244
2023-05-05,-0.004811018060204149,-0.00013342721958570735,-0.0004562665846244329
2023-05-08,-0.0026119787711424407,0.0012986896435642297,-0.0016030849815380018
2023-05-09,-6.014151310932833e-05,0.0,-4.531135787093691e-05
2023-05-10,-0.00012943504968765445,-0.00012194531074973096,-0.00017837493986077414
2023-05-11,0.00012794470406134496,0.00015026177095325193,-2.3887957118585827e-05
2023-05-12,0.001741452160196678,0.001370536590655884,0.0006360129617194394
2023-05-15,-0.0026547294891687426,-0.00283240439518764,-0.0014495915696255224
2023-05-16,0.0014482082123853336,0.0012356860682598359,0.000987289177313787
2023-05-17,0.0012786900965338086,0.0009852452143366806,0.000630558119577677
2023-05-18,0.0011395975583870276,-0.0004521769401686411,0.0007884385418993427
2023-05-19,-0.00027918074096306306,-0.001543144559930082,0.0009821310133613017
2023-05-22,0.00025252715705521183,0.0014304949823007018,-0.00022063330235537254
2023-05-23,-0.0030788223941332236,-0.00045053432590473445,-0.0022314475758134357
2023-05-24,0.0013469731620238286,0.0004670777564807901,-0.00013078841708749904
2023-05-25,0.00010875872988782263,-0.00017168134658249222,0.0002952838175419955
2023-05-26,-0.00042759479551861523,-0.0004664727517710351,0.0
2023-05-29,0.0024925992085983485,0.0017565216838583302,2.9966587855091188e-05
2023-05-30,0.00028474472084407266,1.2774481006258407e-05,-0.002235425743989268
2023-05-31,-0.00022962313919570643,5.533457672090196e-05,0.0010206690951375871
2023-06-01,-0.0012802347937330724,3.3542415455396135e-07,-0.00059262417097317
2023-06-02,-0.0008482080096819354,0.0,0.0005884912278463057
2023-06-05,0.0,-0.0010044636921448069,1.580985045244204e-05
2023-06-06,0.0011967320899505729,-0.00020192290216068578,-0.0013678167351891006
2023-06-07,-4.872245895862692e-05,-0.00023762786689689877,-0.0003169003831501102
2023-06-08,0.0,-0.0008977463927059778,0.0
2023-06-09,0.0022254066000653733,0.0021367170549356092,0.002414270973493909
2023-06-12,-0.0026108986524750553,-0.001837600528815686,-0.0012804784629425643
2023-06-13,-0.00044005342867076646,-0.0005327412214190869,-0.0010777507245199392
2023-06-14,0.001843136182137512,0.0005017693632889944,0.0010986023179913266
2023-06-15,-0.0003815144330273718,0.005233063658800733,0.0037048913770868453
2023-06-16,0.0,0.0017435668741542644,0.000843057918885582
2023-06-19,-0.0008648560087616142,1.2435672313649345e-05,-0.0005968472390224463
2023-06-20,-0.00022056908809976793,-0.0007191017322856518,-0.0007556892404816423
2023-06-21,-3.9650297318805116e-05,-0.0026525267516328134,-0.0010282975756733211
2023-06-22,-0.0007217275326027408,0.0004653770738246841,0.00010936009251946591
2023-06-23,-4.151677249539048e-05,0.0,-2.1429621705238056e-05
2023-06-26,-0.001776688935372189,-0.0015305335770936298,-0.0024201995866851185
2023-06-27,0.0021172107357113274,0.0010076195925287426,3.97955392184251e-05
2023-06-28,0.0003592042000301501,9.286187323675902e-05,-0.0008012605781463378
2023-06-29,0.0001732490889901488,0.0006694000480351636,9.739870274589358e-06
2023-06-30,-0.0026324576671225806,-0.002373767163668329,-0.002946118912754276
2023-07-03,0.002253237471291276,0.0015848735036943765,0.002253237471291276
2023-07-04,-0.0009399306954214418,-0.00019206920317637284,-0.0010148436127124893
2023-07-05,-0.004404225028035166,-0.0005807447768550456,-0.0002833436497501177
2023-07-06,0.0015243599640611368,8.622977803141962e-05,0.002784695675154925
2023-07-07,-0.0005249015079153318,-0.0014360312360981692,-0.0016985923927845736
2023-07-10,0.0007754625524581158,-0.00223191316580273,7.901543638539265e-05
2023-07-11,0.00010551326738004297,-0.0020508710724718715,0.0021421090751428677
2023-07-12,0.0,-0.0017456913656980731,0.0008275436218754226
2023-07-13,0.0002940027118200298,-0.005781261562479458,-0.002170762924305638
2023-07-14,0.0008192906790295228,-0.0015722284905198064,-0.0017009204822029443
2023-07-17,0.0011332934541963293,2.4993072149599994e-05,-7.101896099085199e-05
2023-07-18,-0.0005036894259407277,0.0,0.00033982598251482306
2023-07-19,-0.00013937048957980575,-0.0002136361666521581,-0.00013849885168069345
2023-07-20,-0.0005070145872578983,0.0,0.0004026546009443418
2023-07-21,0.00013038899983870965,0.0028619176105204145,0.0031757254689459224
2023-07-24,0.002539906356686017,-0.003076533662686179,0.0009513721895106496
2023-07-25,0.0009893305396748496,0.0024238725312350174,0.0
2023-07-26,0.0,0.001509869229445814,-0.0008079835413981225
2023-07-27,9.653881421172846e-05,0.001981119704030236,0.001430832164507086
2023-07-28,-1.0224610331656541e-05,-0.0008425870413481975,-0.00017297953690244652
2023-07-31,0.002757669254984896,0.0030133563345924215,0.002302688440941051
2023-08-01,0.0014569677435634432,-0.007708905644678654,-0.0009367289154602664
2023-08-02,-0.0013421508953796852,-0.0029314315499212357,0.0
2023-08-03,-0.001231006084286279,-0.0012696595158678563,-0.00027055746198269097
2023-08-04,-8.073734689937194e-05,0.0,0.0
2023-08-07,0.0,-0.00034793016328907045,-0.00031882750316982036
2023-08-08,-0.0023469626475119865,0.001127047323702471,-0.0006912475116829834
2023-08-09,-0.0010971035017555322,-0.001554493467537451,-0.0009456234808388446
2023-08-10,0.000489075284553398,-5.8025284546761744e-05,0.0005710025269248459
2023-08-11,-0.0002157094626671828,6.464154303566686e-05,0.00011118467919431365
2023-08-14,0.0009225839979992191,0.0001393365232598159,0.0
2023-08-15,-0.0010837252835107394,-0.0008435719099752994,0.0005044040496602236
2023-08-16,-0.00019326912842832303,0.0,-0.0011544165944458015
2023-08-17,-0.0003046588101580026,0.0,4.928565672884032e-05
2023-08-18,-0.0004166452087720182,0.0,0.0
2023-08-21,-7.361600288309756e-05,-0.000690737236431196,-1.593078852935601e-05
2023-08-22,1.910120359908993e-05,0.000807339296872566,0.0
2023-08-23,0.0,0.001019825940972354,5.711335602444683e-06
2023-08-24,-0.0019012110008384507,-0.001689344135598847,0.0050293252075794504
2023-08-25,-0.002125972880022032,0.003593557162732911,0.008819504831033031
2023-08-28,-0.0007156341667225504,-0.0012386296381201806,-0.001116581086241425
2023-08-29,1.3741992651763836e-05,-5.179224231035945e-05,0.0
2023-08-30,1.4534892600443665e-05,1.4534892600443665e-05,0.0
2023-08-31,0.0,2.5823539231215506e-05,0.0
2023-09-01,-0.0002160387856828786,0.00021784822717658628,0.0
2023-09-04,-0.000623459950278151,0.0,-0.003030193115226916
2023-09-05,0.004074118459550226,0.0011139711307699219,0.012403332412126595
2023-09-06,0.0,-0.001170213993372032,-0.0034444960395918554
2023-09-07,-0.0005141054517685605,0.001769283402953867,-0.00014304826100034032
2023-09-08,-9.023320854652756e-05,0.0005134808314248845,0.0
2023-09-11,-0.0006294205179781702,-0.00048293407499867423,-5.8622624904926534e-05
2023-09-12,0.00016147212147720033,0.0036500869662848545,0.007197533982383686
2023-09-13,0.0013382345165700782,0.0021970698803255003,-7.84432578056897e-05
2023-09-14,-0.00034820301346037935,-0.0001536981502077944,0.0
2023-09-15,0.00145770968978201,0.002428180007602771,0.0
2023-09-18,0.0,0.00014153544785396646,0.0
2023-09-19,-0.0003155336186331726,0.0,0.0
2023-09-20,0.00021367013208623733,0.0,0.0
2023-09-21,0.0007353391781545328,-1.226924969337984e-06,0.0
2023-09-22,-0.00046537684198853595,0.0,0.0
2023-09-25,0.0013295502388302645,0.0003276212248591139,0.0
2023-09-26,0.0006588574316132155,0.0,0.0
2023-09-27,-0.0005949106807686558,0.0,0.0
2023-09-28,0.001526141764629829,-1.8306921273103105e-06,0.0
2023-09-29,-0.0005922219935637254,0.0,0.0
2023-10-02,0.002024965482769161,0.003050003764114713,0.0
2023-10-03,0.00021063164592652933,0.0001464883179474242,0.0011137994258002802
2023-10-04,0.0002508365943094373,0.0,0.0
2023-10-05,0.0004784040721231559,0.0,-4.137849567570953e-06
2023-10-06,-0.0009241731708415372,-0.00189630424382242,-5.176663624886073e-07
2023-10-09,-0.00019471094515828067,-0.0012029024338525828,0.0
2023-10-10,-0.00018576374902792633,0.0017070840936675474,0.0010071453547632653
2023-10-11,4.766685713569871e-05,0.0,0.0
2023-10-12,-0.00010525533681132841,-0.0007107644060864249,0.0
2023-10-13,0.0010396872260954714,0.0007867647346308558,0.0
2023-10-16,-0.0009218724387871171,-0.004415753700932733,0.0
2023-10-17,0.0,0.010057561288490502,0.01652136950466966
2023-10-18,0.0007931428239679804,0.002994323716326137,-0.00024664605671713744
2023-10-19,-0.00014196262625135102,-0.00015718574666042897,0.0
2023-10-20,0.0,0.0,0.0
2023-10-23,0.0007274796367129942,0.0,0.0
2023-10-24,-0.004016976444379008,-0.0004787136920660854,0.0
2023-10-25,0.0035352582489442523,0.0015839792669742388,0.0
2023-10-26,-0.0008983981210699266,-0.0005004122638995325,0.0
2023-10-27,0.001228930388665951,0.00014193642676419365,7.02943916437692e-05
2023-10-30,0.00047549521143266824,0.0,0.0
2023-10-31,0.0003596882423557851,0.020505715285324282,0.021584168751719708
2023-11-01,-2.7546276569820387e-05,0.0018242755598268522,0.0002217839808918264
2023-11-02,-0.00013362341473375987,7.494818721923115e-05,1.6651258917040166e-05
2023-11-03,0.00013144790185039154,0.0,0.0
2023-11-06,-0.006906953692106594,-0.0018414721388757018,-0.0017348189955189689
2023-11-07,-0.005544426904136676,-0.003959392870434259,-0.004137230001840511
2023-11-08,0.0027027889596401666,0.0007054996701796581,0.0017072746383528165
2023-11-09,-0.0002233249570261814,-2.4111797349132297e-05,0.0006737113678025958
2023-11-10,-0.0002157814152358202,-3.8076797734452456e-05,-9.09602854105419e-05
2023-11-13,-0.00039875703544843826,-1.040355125136037e-05,-0.00011006757817656808
2023-11-14,-0.000382924719386649,0.011120026826121891,0.0037336102526259055
2023-11-15,-0.0009775017483930567,-0.0014981268228786294,-0.0007836413975772511
2023-11-16,0.001432155939204011,-0.00028883945840993993,-0.0006157610742470841
2023-11-17,-0.0010587816931700888,0.0006071640524171381,0.0
2023-11-20,0.0008435777986374473,-0.0006947634580221683,0.00012242323366531884
2023-11-21,-0.00016495315880087416,-2.04449801281742e-05,-0.0005668626576258047
2023-11-22,-0.0006247352334169849,0.0002219499077191579,-0.001670969779650834
2023-11-23,0.0011802834092025912,0.0023296352989965593,0.0016452739764631218
2023-11-24,0.0003514792772554121,-0.0007035859681027065,-0.0017492013837966123
2023-11-27,0.0003577304430005393,0.000583862919109657,0.0009163272204723316
2023-11-28,0.004171042254942742,0.0001392437363580274,0.003604003533995878
2023-11-29,0.005578842094714284,0.0006051003904944121,0.0013973615998797801
2023-11-30,-0.00041635452339561886,-0.0017255540194071608,0.0
2023-12-01,0.0,0.002566590746532946,-0.00019127378729134588
2023-12-04,-0.00037344820401365083,0.0037455964067490133,-0.0004093379483366651
2023-12-05,0.00048162412884856587,0.002334890056566223,0.00035738272562540617
2023-12-06,-0.00014007774423841477,-0.0011818008215739558,0.0
2023-12-07,0.0,0.00010329582689089126,-0.00040666784052934246
2023-12-08,3.326263824241658e-05,0.0,0.0
2023-12-11,0.0,-0.0010862228282715965,-0.0009159968406311269
2023-12-12,-4.775462361928999e-06,0.0004715271574949778,0.0008857129093672265
2023-12-13,-4.908515083686717e-05,-8.516193529192379e-05,-0.0006569041296902165
2023-12-14,-5.7170180622138526e-05,0.0020600884031858188,-0.0012698420847785498
2023-12-15,0.002412695323592725,-0.001601317405458734,0.0033526504754137604
2023-12-18,0.0049274641790696995,-0.0003080518116696536,0.0041718314499749895
2023-12-19,0.006044789247613337,0.0,0.01087849284807751
2023-12-20,0.0008737582935213377,0.0023194020999843944,-0.0008360694398008919
2023-12-21,0.0003232483928956891,0.001706944943287864,0.0
2023-12-22,-0.00016737000096985507,-0.00030925331593176036,-0.0009768438238166631
2023-12-25,-6.450852055753707e-05,0.00031185060593425136,0.00033346156674809454
2023-12-26,0.000409062779105353,0.002236044492992864,0.003394846123087743
2023-12-27,0.00014110100990682927,-0.00030755096651655935,-0.0001551701347510359
2023-12-28,-0.00043946404836828375,0.0,-0.0001442163791013132
2023-12-29,5.9761341443715904e-05,4.2425392191268944e-05,0.0002315548103211118
2024-01-01,-0.00035429352432037145,0.0038086497707362534,0.01022422242319264
2024-01-02,0.0,0.0002891991445947598,0.00013047309671613294
2024-01-03,9.486374735946304e-05,0.0,0.0
2024-01-04,-0.0032230925182027185,0.00020352076003872518,-6.145085469638637e-05
2024-01-05,-0.00012802234426759015,-0.0008877513936837015,1.1833006659910687e-05
2024-01-08,0.0,-0.0002066780551032736,0.0
2024-01-09,-0.0014664961957943324,0.0,-1.3593284198249119e-05
2024-01-10,0.00700826107944777,0.0,0.000264566875741398
2024-01-11,-0.0011669430804092328,0.0002987857388926616,-0.00015971284262620382
2024-01-12,0.0005933604151763703,0.00028504297946595994,0.0009820938899114337
2024-01-15,0.003282282067030342,-4.212974189259009e-05,-4.212974189259009e-05
2024-01-16,-0.001554271133696163,0.0,0.00013918093999983408
2024-01-17,-0.000966808653690764,-0.00013537549459435418,-0.00029563506197684383
2024-01-18,-0.0008850885647357148,-0.002628728406215146,-0.0034135927138779303
2024-01-19,-0.0006085945711518325,0.00035464109140223885,0.0002751081646100417
2024-01-22,0.0011286121271388222,0.0,-0.0001549746394365365
2024-01-23,8.375396375809432e-05,-0.0017366031711247797,-1.193640936182329e-05
2024-01-24,0.00015055850239398464,0.016363925532473126,0.0025547568329705142
2024-01-25,-0.00012351535054289466,0.0009001216221495184,0.0015562042730100205
2024-01-26,8.823175053761169e-05,0.0,0.0012253261156488515
2024-01-29,-7.199774804438556e-05,0.0,-7.227791767153787e-05
2024-01-30,7.480428997814361e-05,0.00010702709536410194,0.0
2024-01-31,7.191158375814322e-05,-0.0008720416113957184,-0.0011223283237719525
2024-02-01,0.0010073085751216592,0.0005594957934545826,0.0026059251157281873
2024-02-02,0.00017428821191715026,-0.0003621416348652572,0.0002636331614246866
2024-02-05,0.0006547267874762213,0.0006738490343234293,0.000668673336405359
2024-02-06,-0.0010396226877329258,0.0004015815046687888,0.000429249193670085
2024-02-07,0.001435080838587532,-0.000427041468928624,-0.0014365851031960092
2024-02-08,0.00074354410253644,5.552200207407704e-05,0.0003089114701439053
2024-02-09,0.001983193005670969,-0.0010840832963339305,0.0010697352620934694
